article_id,essay,emotion
356,Can you believe how people are acting over this? They are acting like a bunch of rabid animals. This is not how you protest. Going around acting violent and destroying things does not solve anything. This is chaos. There is no excuse for this type of behavior just because you don't agree with an election.,anger
328,"Since Trump became president it has been clear that people who are racist, misogynist, and sexist people have been hiding, probably because society overall expresses these things as a bad thing. But since they see a leader that is like them, it gives them fuel to be bad people in public and even are proud of it. I just hate Trump and everything about him as well as his supporters.",anger
386,"We should really do more for our veterans who come back with traumatic experiences. They do so much for the country, but they barely get the care they need when they come back. How rude of our president to make little of their situation. He has never and will never be their own shoes. He grew up with a silver spoon in his mouth with no pity for anyone.",anger
300,"If you hear a ringing in your occasionally, don't be too alarmed. If you hear it persistently for quite some time, I would be slightly worried and definitely more alarmed. This could mean that you eventually lose your hearing. Tinnitus is a common thing to experience and usually is nothing. But sometimes this can be an early sign that you could lose your hearing. I strongly encourage people to go and get this checked if they experience frequently and definitely educate yourself on it.",neutral
389,"rember when Kim Kardashian was attacked in Paris? I just read another famous person, Mallika Sherawat was tear gassed and beaten :( It is so sad you can not feel safe anywhere! I am glad she is outspoken and is bringing awareness to this whole ordeal. I feel so bad for all these people just minding their own business and being attacked.",sadness
242,it is not new story that civilian were killed in American based operation in Afghanistan  and these things happened in wars all the time . there is no way to fight a war without unnecessary human casualty  but with proper planning and intelligent this factor can be reduce to a great extend i think but it harder than it look,neutral
383,"It's not pleasant to think of these animals being mistreated, but for all the problems in the world something like this seems rather minor. Of course it would be great to ensure good keeping of animals, but there are more pressing tragedies happening much more often to human beings that we should focus on before addressing these issues of occasional animal mis-handling.",sadness
287,"Seriously, timeshares?! I cannot believe it is even an issue for someone to get relinquish their timeshare. These companies seem to want to be your best friend to get you to buy a timeshare, but once you do they do not care about you, your family, or what situation your life is in. They make it hard to get rid of because most of their customers are older people who don't always want to go through the hassle. These people need assistance because the timeshare companies make it too hard to get rid of. Although they may say that they have an easy process to relinquish, but after undercover investigations, that proved to be wrong. If someone bought something like this for their family to enjoy but now their family is grown and gone, why should they have to continue with it?",anger
212,"It's about time somebody stood up to Mexico.  We are being flooded with mexicans and immigrants flooding over the border.  It's an invasion as far as I'm concerned.  I could go into detail about all the negatives it causes.  But what I am sick of is every time we want to do something about it,  all the naysayers and doomsdayers through NAFTA and Trade and economics in our face.  I get it we made some dumb deals in the past that have lead to bad consequences,  but we elected Trump to take a new direction.  Mexico will have to get their act together too,  I'm sick of them acting like saints everytime we want to take an action.",anger
382,This is another story of government overreach.  Big government pushed by authoritarian leftists making a big deal over nonsense and holding back human progression in the name of hippy bullshit.  If a species is endangered it deserves it's fate.  More species have went extinct in the time before humans existed than in our entire existence.  It's a non problem and just how the world works.,anger
127,"So apparently even turtles are poised to suffer from our careless destruction of the planet vis a vis degradation to habitats due to climate change. Though it seems like they will be able to withstand the changes in temperature, it is not at all clear what will be the outcome of the potentially lost habitats they live in due to climate change. These guys have been around longer than we have, as a species. It's really sad to think that we would be responsible for endangering them even further than we already have.",sadness
336,"YOu hear about the environmental cost of using coal, but it is very upsetting to read about specific people and how their lives have changed, for the worse, because of coal mining.  Further upsetting is to hear about the animals effected.  Elephants invading villages, being electrocuted, hurting humans, all because their land is being taken for coal.  Sad! People are dying from lack of fresh air and water, and it is wrong.",sadness
97,"To show with how it can be done and understanding with how others are making sure that I'm not making sure, which of these things are becoming worse and how it's not being told with how the private message isn't being shown. I believe that it can't be how my friend is, because it's just not important and with it being bad, it's just not really good.",sadness
416,"Although this is bad, I have to admit that it's also rather funny. I do wonder what caused the squirrel to go on such a rampage. Perhaps it felt threatened? Maybe it was abused? Perhaps it got caught inside and out of fear did what animals do - bite and claw their way out. I'm assuming it was the latter reason and this just happened to be an odd situation. I don't think it meant to hurt anyone, I think it was just scared and people got bit because they got in its way. I can't imagine another reason than that. And the people were fine anyway.",surprise
148,How could someone treat such an intelligent creature so horribly. You'd think by now people would figure out that we don't have any superior right to health and happiness over other animals on Earth. You'd think people would be too ashamed of the CHANCE of getting caught acting like this to actually have the audacity to treat another living creature so despicably.,sadness
109,There have just been so many different tragedies involving the sinking of migrant boats that the people who live in Western countries have become immunized to the images. I just wonder how people so close by in European countries can have an anti-refugee position (though they call them migrants) when the evidence of tragedy is before them every year since the Syrian war heated up. I think it is really just crazy.,surprise
155,"Why would anyone, let alone a group of 10-15 teenagers feel the need to attack an innocent person? Chase them down and hurt them and than steal their wallet?  What in the world are these parents doing? My mother would have killed me herself if she ever found out I was treating anyone that way.  As far as any by standers that were possible in the area, I truly hope that they came forward and these individuals were arrested and detained.  They are obviously a dangerous group of kids, who know right from wrong, but for some reason, they don't think the law applies to them.",disgust
110,"Human traffickers must be some of the most loathsome people on this planet.  Some may think they are doing good things trying to get people to a better place, but these traffickers do not see people and are wanting to help them.  They see them as money, they take advantage of them and take every single thing they can from them while promising them a better life.  They do not care about the safety of people and are just trying to maximize their profits.  The only reason they wouldn't just get rid of the migrants out at sea after taking all their belongings is it may be bad for business.",anger
76,"A perfect example of greed and selfishness-British government is willing to kill innocent creatures in order to drill for oil, regardless of consequences! Instead of exploring other alternatives, such as natural energy sources, they will go and march their way to Africa and claim innocent lives just to put money in their pockets. I wonder if the majesty Queen, the mighty Queen of England, would appreciate of someone suddenly marched into her palace and started drilling for oil?!!! Absolutely disturbing-total disregard for nature and living creatures, nothing but pure greed regardless of the cost!",disgust
243,"Can't believe the jury failed to convict the people involved in the National Wildlife Refuge takeover in Oregon. The people weren't even from Oregon. They traveled half way across the country, invaded the facility, and barricaded themselves inside. Yet the jury didn't find reasonable cause to believe they impeded Wildlife Service workers from doing their jobs. Bunch of alt-right would-be cowboys.",anger
114,"I can not believe Canada took so many native people and put them in their ""proper"" schools. They took away their language and their heritage. And on top of all that 6000 died! Plus many were abused! This is horrible! I am so upset by this! I mean seriously? How could they do that! And the worst part is that was still going on all the way up to 1996!!! That is insane! And they only apologized in 2008. Way too late. I mean the harm they did to these children is massive. They need to make up for what they have done!",anger
378,This took place close to where I live so I can honestly say that it alarms me. Its a brutal world where this can happen and its always sad. I noticed the police and courts could have been more involved in preventing this but thats just how many of the violent stories I've been hearing have gone recently.,fear
172,"This article was about the disturbing finds by the Iraqi military as they re-captured territory from retreating Islamic State fighters. They found mass graves of people killed by ISIS and although there is some confusion about the details, there are dozens or maybe over 100 bodies. There is also evidence of torture. The ISIS fighters were certainly brutal towards their victims, and have captured many more to use as human shields or to kill outright for their perceived beliefs.",neutral
72,"I was reading an article about poachers killing off many elephants because of the ivory trade. One part that stuck in my mind is that in one country, the elephants are protected more than they are in the neighboring country. It is odd that an elephant can literally walk away from its protection by wandering into the neighboring country. I was not aware of any of this. The article somewhat jokingly said that elephants do not have passports.",sadness
68,i and my friend always remain together. he has done a lot of help for me. he has been very hard for some time to help me with money. but he did not expect me anything.he is one of my family. he has great affection for me.he and i have come together in the school season.from that day he and i were not separated.,joy
47,"I think the situation in allepo is really dire. I don't understand why the syrian government is trying to harm the people there whey they didn't do anything wrong. I think the whole situation is really sad and that a lot of innocent people are getting hurt for no reason. War is awful and I hope that there's a solution to it soon. I'm glad that the UN is trying to do something, but I just don't think that it's enough.",sadness
284,"I had no idea there is a stunning process when killing chickens, but it makes sense. Unfortunately it seems to not work very well. For all these pieces of convoluted technology being used, no one has been clever enough to think of the solution that we could eat less meat. Certainly it's no secret that animal agriculture is terrible for the planet. Hopefully this will be the next piece in a long line of information pushing us towards vegetarianism.",surprise
402,Reading about atrticles like this in a country i dont care about has no meaning to me. Im lower class worker in the USA. This kind of stuff makes no difference in my life because i struggle to even feed my kids. People facing hardship in other coutries is there problem not mine and i have no real feeling towrds those people,neutral
39,"This article was very interesting but also written a little strange.  It was about a wolf who had wondered off from the pack.  The wolf was a protected wolf part of a group being protected by some biological organization.  Had a tracking monitor on him and his life was largely documented.  I guess he wondered from the pack looking to mate.  Well the government, federal government, killed the wolf by a sniper person and its caused a big uproar.  Kind of weird but I guess that is a thing.",surprise
44,hey i just wanted to let you know that this is a rough article. the guy took him out and then took his own life. its pretty sad. the guy knew the employees schedule too so he just could have done it whenever. why would he do it and take his own life though i dont understand. anyways wanted to let you know i did read it and its tragic. i feel bad for the family that it happened to them. hopefully this doesnt happen much more,sadness
275,"Wow.. You have to check this out.  There was a horrible accident on a family type Water Ride in Gold Coast Austrailia.  4 People were killed..2 women ages 42 and 32 I think, also two men, 38, and 35,.  This is what happened...2 people were ejected from the raft and the other 2 were trapped inside..they all died.  The park was shut down.  The thing that makes it wierd is that the water feature is like a tame family type ride..Definately things families would go on together. Makes you think Right?",surprise
1,"This was terrible! I'm so glad that those guys got arrested. It's never okay to throw bottles at people, I don't care who you are or what the circumstances are. That poor kid almost died. I mean why? For nothing. Because of a stupid fan rivalry? What do you guys think? Agree or disagree? I can't see how you could take a different stance on it, but just for kicks and giggles. I mean I'm all for sports and stuff but if you get out of control and you hurt someone, that's on you. This is supposed to be fun. These games aren't supposed to be violent, and continued behavior along these lines could damage the reputation of the game, the fans, and the organization. I don't condone it at all and I don't think that you should either. So there you go, that's that. There you go. That's that. There.",disgust
224,"Man veterans need more help. This article talks about how a lot of Americans have problems, especially vets, with sleeping. I can imagine that this sleeping problem can carry over into so many other areas of their lives like at work and their interpersonal relationships. Even thought they weren't able to establish a specific link their has to be a link between PTSD and problems with sleeping given the huge consequences of PTSD.",neutral
93,"Hey look at what I have been reading into. I want your opinions on this matter at hand. So civilian casualties are starting to rise as Iraqi forces push into Mosul. The vehicles screeched into the small field hospital on the outskirts of Mosul carrying desperate loads: soldiers injured in battle as well as men, women and children caught in the crossfire of Iraq’s war against the Islamic State. Now you know me. I would be in terrible trouble this is not a way of life. Why are were even in war. Why harm our children. This has saddened me to no end. We do not need, want or find any peace in war!",sadness
60,"Hey man can you believe that again the sea ice is at its lowest level again! I just read an article on it and It seems like it keeps going lower and lower. I feel really worried for animals that depend on the sea ice, polar bears I think really need it. Plus I read how it can have a really bad impact on our climate because the ice reflects so much of the sun's energy without it even more heat from the sun gets in and doesn't get reflected. Definitely something to watch and worry about.",sadness
398,"All of you know that I love birds. This article was hard for me to read because of that. Wind turbines are killing a lot of birds, including eagles. It's really very sad. It makes me feel awful. I am all for wind turbines and renewable sources of energy because of global warming and coal, but this is awful. I don't want these poor birds to die like this. Read this article and you'll see why.",sadness
318,"I just read the most disturbing article about Terry Jones -- that actor who used to be on Monty Python. Apparently he has a relatively serious form of dementia known as primary progressive aphasia which affects the ability to speak, recall words, and generally be able to communicate with people. So terribly sad. I can't even imagine how his family must feel. It would be terrible to watch someone you love slowly deteriorate like that,.",sadness
101,"Renewable energy is something that is very important. I am extremely loyal to the idea of renewable energy and need to develop a capacity to sustain my energy use. I am often the one to turn lights out unplug things, and etc. when I leave a room. I hate to have high energy costs when there is also a great amount of natural sunlight to be used. If you have a huge bay window in your bedroom for example just use that to read or do whatever activity you would like to do.",joy
54,"it was a very gruesome moment it doesn't help the fact that refugees face an exhaustive screening process by the United Nations High Commissioner for Refugees that can take years. it is good that when  The federal government and its nonprofit partners provide job-search help and cash assistance for refugees during their first months in the United States. After that, they are largely on their own.  This strategy has made it hard for refugee families—who often come to America with few assets or material possessions—to move up and out of poverty, and may be contribute to younger generations’ sense of isolation, the result of struggling to find their place in this country. Now, earning a living in the U.S. is proving difficult for younger generations. Donald Trump’s crusade against immigrants",neutral
284,"I think most people would be disturbed about how animals are treated before they are slaughtered and used for meat.  I feel like aside from clearly inhumane treatment, it should be expected that killing an animal for food isn't exactly going to be the most pleasant process for the creature.  I'm not particularly surprised that the method of stunning chickens has a failure rate.",disgust
40,I find it interesting to view the lives of primates in order to try and understand how it relates to our own. The way that the primates dealt with farsightedness seemed very practical to me which shows off their ingenuity and ability to problem solve. It makes me wonder if that's where humans get their own ability to problem solve as well.,surprise
73,"Lockets with blood? Dang, that is kind of creepy and weird guys, but oh well, they were in love. People do crazy things when they are in love. Now, the fact that this guy never felt enough indicates auto esteem issues, she is not God, dude. I still can not believe Brangelina is over, they were end game to me, but oh well, guess you can not force things.",surprise
307,"This was an interesting article. I am a supporter of capital punishment, yet I find lethal injection to be absolutely ridiculous. It costs an insane amount of money just to execute somebody with this method, when a few bullets for less than a couple dollars would do the job just as well if not better.",neutral
178,"Putting make up on a train, is that just paint?  Ha ha.  I don't want to make too big a deal about this because it is a different culture and it would be difficult to get the full gist without knowing too much about it.  With that said, it's is pretty worrisome, in this country as well, how much people are telling everyone what they should and shouldn't be doing.  Live and let live is still the best way to go about things and comparing putting on make up on a train to pooping on the train is pretty ridiculous by any standard.",anger
283,It's about time! I really support them doing this petition. I hope that they take it seriously and are able to liberate the Saudi women who have been oppressed for so long. You would never see that kind of ownership/guardianship system in places like the United States. Maybe feminism really is sparking change around the world.,joy
84,"And yet the deniers still claim that there is no scientific basis for the claim of human involvement.  I bet some of them will latch onto the El Nino contribution to ""prove"" that it's just the randomness of nature.  However, they will fail to understand that it's only a random amplification of the effects that we a directly responsible for by spewing so much CO2 in to the atmosphere. We won't get them to act until people are literally dying in the street.",anger
288,So two sisters were on  vacation and both died.  Apparently fluid in the lungs but one had fluid in the brain or something like that.  So sad for the family.  The government where they were at is not giving the family much info if any at all.  It is just weird how two sisters both died at the same place and by fluid in the lungs or brain.,sadness
39,I just read this article about a wolf being killed after traveling 700 miles  by a government agent . I don't understand it ! There was no reason for it . It hadn't  attacked or disturbed anyone so what was the point of it all ? I feel like anymore people just kill animals to kill . This is why one day so these animals will be extinct . I think that it should be against the law to kill any animal that hasn't put you in danger in and way ! This is not ok! This needs to stop ! I am disgusted by it all!,disgust
280,"I wonder who shot him and where. Did he get shot in the chest? The arm? The leg? The back? Where????? And also, where was he when he got shot? Was he inside or outside of the club? Did he drive himself? Was he alone? Did anyone else get shot?????? Sooooo many questions, so little answers. Has anyone been arrested yet? Are there any suspects?????",surprise
326,"Ya know a lot of people hate the Jews. Yet we both know lots of Jews and I like most of them. To me it doesn't really matter as I never even thought about someone being a Jew until I got older. People are people. Jews are smart. Jews have always been smart at least for generations. Smart people make money and are good at business. Just the way it goes. Jew, Jew Jew, I'm sick of all of the Jew hate. OTOH people have a legitimate concern to fear that Trump being elected will cause problems like WW2 did. After all Jews tend to be Republican and likely donated a ton of money to Trump and they are more powerful today than they ever were. Still whatever, it doesn't affect us.",anger
142,"Global warming is really serious. Sometimes I think, is this a good time for having kids? I don't want my kids have a chaotic world, full of adversity and contamination. Also, I think my nation is in ""control"" for now, but future seem different. People now don't care about being correct and helpful to everyone, a lot of people is dishonest and disloyal. We need a society that we can trust. Our world is extremely corrupt, I think this can be change if we gave enough education to all generations since they are kids.",fear
233,What I learned from this story is that this world is really fucked up. Imagine forceful sex at an age when your organs are not developed and when you have complete faith in everyone around you results in both physical and mental trauma. You think that any person who is around you and is trying to act sweet with you will end up being a molester. That is why a victim behaves like that. It's vile man.,disgust
90,Sure glad I live in Minnesota and not Chicago. I hear the latest problem is lead in the water. Now they are shutting down all the outdoor fountains. One reason is to protect the homelsss. LOL who are they kidding. Like anyone actually cares about the homeless. We have this pompous rich guy Donald Trump cutting peoples SNAP on 2019 while at the same time cities are worrying about lead in the water to protect the homeless. It's all really annoying. Granted I agree lead is bad but then again some Govt. clown probably needs to do something to justify the 6 figure income they make.,anger
385,"People and government and climate groups are scared President Trumps cabinet would push climate control policies back. He might put the states out of the Paris Treaty, and build more Coal factories that might emit more toxic fumes into the air and expand global warming. And in regards to other countries they might agree with it to as well, putting our earths climate at a dangerous risk. This might other protocols as well such as the Kyoto protocol",fear
8,An animal center did not take care of animals properly. There was complaints by an employee about horrid conditions that the owner did not do anything about. Animal centers are not regulated so the owners do whatever they want without consequences. Dogs died of heat exhaustion because they were not supervised and did not have proper ventalation in a room known to get vey hot.,neutral
93,"I had to read another article with zero formatting for a survey. This one was about war in the Middle East. It was pretty depressing to read. Religion makes people do such horrible, hateful, stupid things. Apparently kids just pick up explosives, people get their heads blown off, little girls die for no reason. For what? Because someone's imaginary friend in the sky is slightly different from their imaginary friend in the sky? Ridiculous, disgusting. Imagine what these people could have accomplished if they dedicated themselves to knowledge instead. We could be on other planets, we could live for thousands of years or more. But nope, we'd rather hate and murder each other of something as stupid as ""God"" or ""Allah.""",disgust
4,"This does not surprise me. The people on RHONY are kind of trashy. So, it is not hard to believe they were married to a person who would do something like this. It does not really sound like a big deal either. He could have done much worse. Did she even lose money because of this? I would guess not.",surprise
128,"I am not sure what to think of this article as I have probably a different opinion than most would. First of all why wouldn't she report this at the time it happened, instead of waiting years and years later to come forward? I get the whole he's a powerful person and nobody would believe her part, but who's really going to believe her years later and why would she come out with it now and not before? What change? Why is she willing to exploit this man years later but wasn't able to do it years before?",surprise
58,The article i read about the Venezuela zoo where the animals starving due to food shortage. the country economical condition go down and rise the prices of food. The country can't manage to import food due to bad economical siyuation. Animals on the Caricuao Zoo staffers have been feeding carnivorous lions and tigers diets of mango and pumpkin. Elephant eats tropical food instead of hey.,sadness
277,"Trump and Putin talk about Syria in pacific terms but then Russian warships bomb Aleppo, the bombing said to be for ""show."" A show that is destroying the city and its people. This is really outrageous. At least we are getting some reporting about it, even though it's just frustrating since we can't really do anything, and Trump is looking the other way. The Syrian problems seem likely to drag down the world for years to come.",anger
272,"Hearing this news makes me so sick. The worst thing a person can do is to hurt a defenseless animal for no reason. It's so sickening that someone felt the need to senselessly murder one of these amazing horses. It makes me so sad that this happened, and I really hope the culprit gets brought to justice.",sadness
136,"How can they do this to these people?  Did you see this?  How can you move people who were fleeing war and violence to another place after they had already settled there?  It's unbelievable, I feel so sorry for these people, and someone needs to step in and help them stay where they are currently comfortable.",fear
243,"there is a lot going on in this one and I had lots of different emotions throughout the whole thing. numerous issues with the article I read, cops shooting people, people being sent to prison for far too long of a period of time, as well as militias being formed to protect land. I feel our land is important ,I feel as though cattle should be able to graze and that we have a huge problem when it comes to economic issues,due to the way that livestock is taken care of,to produce food for people. It is heartbreaking to see people fight for land they love it, and it’s heartbreaking for the police to have to shoot people over it. people lose years of their lives in prison over land and cattle and thousands upon thousands of dollars wasted in court cases. the whole article was a mess!",fear
216,"I don't necessarily agree with this stance, as I feel Trump can help our country move forth and improve economically. While Trump wasn't my ideal President, he was the much better choice over Clinton. So, in my opinion, he was the better candidate. I feel like Obama was a joke as a President, and what did he really do during his 8 years of Presidency that he will be remembered for? ObamaCare? That isn't a positive in my opinion. So, I can't say that I really think Moore and I are on the same page, and we have a difference of opinions.",anger
69,"Hello, I read the article ,and I feel like they both have reasons for feeling the way they do, If Russel was offended and felt like she was a threat he could have called for management or someone from the crew to remove her, he should not have attempted a hostile removal. She had to have been upset by Russell's rude comment, and I think that was a hurtful comment regarding her career.I do feel bad for her regarding how she was treated.",sadness
238,"I think it's hard to determine things like this unless the entire program in each community is being monitored. If not, the money spent versus the number of children being taught or learning from this process is hard to determine. I do think that connecting the schools is important though and that children should be learning computers, but by the time they're in the workplace, the jobs may have changed.",neutral
292,I think justice has been served one way or another. This person seemed like a danger to society. I think it's only right they should meet their end in this fashion. People like this should be removed from society before they do something that will hurt others. I feel bad for anyone who was in danger from this mad man.,sadness
116,"i feel liek this is a very opinionated article. Im not sure who wrote this article but I truly feel like they have alot of raw mixed up emotional feelings that they cant get out. Although, we are all very aware of the constant changes going on int he world with equality and everyone going through the issues of being unjust and such..its alot to handle and alot of people just dont know what to do. i feel lbad for the people in the story",sadness
62,"Isnt it crazy man that more and more sports legends are starting to pass away? Him and Jack were perhaps the most important icons in golf. Have you ever had an Arnold Palmer? It's a really good drink too. We should share a few Arnold Palmers later on today to honor the life of this great man. Should we hit a few rounds today as well? I mean I know you're a big gold fan, so I understand how this is upsetting you. I will send you more articles about him later on today so we can talk more about him. What do you think? Who do you think was better? Jack or Arnold? What about tiger? Either way, I hope you get this article and it helps lift your spirits a bit. I cannot really connect to the article since I am not a big golf person, but I still think we should honor the man.",surprise
134,"I've noticed there is a lot of disasters going on in the world. It is scaring me a little. I think that us humans have fault for that. This world cares way to much about money. If we didn't care to much about money we would have less problems going on. I honestly feel this world is coming to an end. I don't see any improvements or feel there is going to be any improvements. There is more natural disasters, new diseases, obesity, cancer more and more people are dying. So many people need mental help a lot of us are very depressed and anxious. I think it is very important for us to stay closer to god.",sadness
341,It’s a shame that Nevada is going through this. It is a beautiful state. I really feel for the reservations. They have no where to go. They rely on water as a way of life. They have animals that need water. I don’t really know what can be done. Maybe we should address climate change. It is definitely happening.,sadness
255,"There is some killing in Indonesia most likely related to Muslims. Overall I'm not surprised by this news, the Islam religion holds many radicals and there are enough proof that the top leaders of these Islam groups support oppression. Just look at at all the hajibs in these muslim countries these are sad pathetic men that are afraid of women.",sadness
334,From this article I read 82 percent of ecosystems are being impacted by climate change. Whats interesting about this is the environment and the species in these ecosystems are going through morphological changes. Sometimes we get this idea that climate change will eradicate all life from the Earth but it seems that we will be able to adapt to it to a certain extent. By no means am I say we shouldn't make changes to solve climate change but it is interesting to seem how life is adapting to the changes.,neutral
182,"Non-human animals are given rights only because of their interactions with human beings. Without involvement with humans, animals do not deserve rights. It is through this interaction with humans that animals are even given moral consideration. As the outcome, animals are becoming even further tarred in society. Humans have and are continuing to handle animals as if they are some kind of material goods. This is considered as being immoral, as animals have their own lives, and they think, have feelings, can feel pain, require love, happiness, and everything else that humans have. As for human rights, it’s always uncertain.",neutral
241,Just found this article; not surprised by this at all. I can't believe there are truly female trump voters but I'm not surprised; racism is something they all bind together with. She really should just leave the party if she actually has any sense. Feel free to share this with someone else as well if you want.,sadness
332,"I didn’t know that cocunuts are becoming in short supply.  It was a very interesting article.  I didn’t realize how many things are made with cocunut or that they have some kind of bank type of thing to keep the seeds.  I find it so amazing to learn about things I knew nothing about.  I love cocunuts and did buy some cocunut oil but haven’t used it yet.  I heard that the oil was good for your skin and hair, although I haven’t tried it yet.  Reading the article made me think about the show “Naked and Afraid” since the players are often in the jungle, trying to survivor and finding cocunuts on the trees.  Or on the TV show Survivor, where they often eat and drink coconut juice.  In honesty, I don’t know if I have ever eaten a cocunut even though I thought I did.  I eat mangos, kiwi’s and oth",surprise
220,"That's really strange that people would make such a big deal about her being single and running for office. That seems really petty, I wish people would focus all their attention on the real issues when it comes to politics. It seemed like the rules for Moldova didn't consider that a single person might run, I think they should update it.",anger
289,"The person I thought I was supposed to be or was going to be or who I thought I was six months ago is now somebody completely different. I realize, ‘Wow, I really thought that I was so brave and so gracious this entire time and really I was just hiding.’” Handler, whose mom died of breast cancer in 2006, got choked up during the emotional interview. “Don’t cry! Don’t cry!” Doherty told the talk show host as Handler tried to hold back tears. “Well, I mean, all right — hold on a second,” Handler, 41, said, while tilting her head back to keep the tears from streaming down her face. “This was very hard and not humbling — because I’ve already been humbled by cancer,” Doherty then continues. “It was hard in the sense of rethinking sort of who you are and how you come to terms with who are now an",surprise
35,"Just read an article about the situation in Haiti a month after the hurricane. Relief is being distributed better than after the last hurricane since the capital city was less affected and learnings from the previous situation were used to make some improvements. But getting food and water purification tablets distributed, and fairly, is a big problem. People are crazed with hunger and become violent, or give in to despair. Cholera is revving up. These are the immediate problems, but shelter, long-term rebuilding, voting in the upcoming election, and other issues lurk too. Somehow we have to figure out better relief efforts for natural disasters.",neutral
319,"This article is very, very, eye-opening and interesting to read about the the seven biggest threats that President Trump poses to the environment. I think with President Trump backing out of the Paris Agreement and not really focusing a little bit of more efforts on global warming, there can be a big problem in the future.",fear
70,"I just read the article on the oil spill.  Even though I do agree with oil digging, when things go wrong, it does have severe consequences.  I feel mostly bad for the birds and sea life, which will obviously be affected.  You would think with all the money these oil companies profit from, they would take more safety precautions, in trying to avoid accidents from happening.  I know the industry creates a lot of jobs and most often, nothing goes wrong.  But when it does, it can be catastrophic for the wildlife in the area and those that live in the area.  Or even those areas that rely on tourism, if people can’t go into the oceans or there is oil spilling onto their beaches.  Not sure what the answer is, or if there even is an answer to it.  It just makes me sad to see those beautiful birds",sadness
69,"So I just read this article about rappers and music artists having a disagreement. It was pretty stupid too, I don't get why adults are fighting like high school children. It was all over some petty comments made, which apparently turned to racist slurs and got someone thrown out fo a building. Of course, everything is he said she said so I can't tell who was really wrong in this situation. However, again another situation that shows the stupidity of the human race.",anger
15,"Hello Friend. How are you? How is your family? We had some time without contact, we should avoid that and always communicate. Of sure where you live this that I am going to say to you is already news but, friend, you must take care of you and your family please. I do not know if you found out but I read in a digital online newspaper samples of violence in Philadelphia, I could not get out of my head that you live in that place. Apparently a person who was armed shot in the stomach to an elderly man and another person who was accompanying him. One of the reports I've heard from the police is that the crime weapon has not been found, which makes me suppose that until now the police have no idea who was, and neither the clues to catch the bad guy. The police do not know anything so it means t",fear
408,"Unfortunately, I have a yahoo email account and of course I am worried about my information being stolen.  Fortunately for me though, I never really used that information for personal reasons, i mainly used it for a junk email, so there would be no real important information that one could steal from me.  But this also makes me worried that any other email sites, like gmail, hotmail etc could just as easy be hacked.",fear
188,"Poor man, he had lot of success to get and more working plans in his life and couldn't achieve them because of his sudden death, at least his dead was natural, I guess, because that isn't specified in the article. My deepest condolences to his friends and family members, he will be missed in the comedians community.",sadness
131,"Hey, I was just reading an article about that house fire that happened in WV. Can you imagine the tragedy? That is such a horrible way to die.  And to think that two of the victims were children plus their dog. It makes me ill just thinking about it.  Such a huge loss for that family and the community. I hope officials find out soon what caused it and I pray for the friends and family of those who were killed. So sad!",sadness
338,"I never knew there was a link between depression and birth control pills. I thought it would do the opposite because it allows women to have a full sex like without worrying about pregnancy, so they and their partners can feel more relaxed and open to exploring their sexuality. But now that i read the article I can see the link between hormone fluctuations and mood disorders since the two effect each other.",surprise
256,I honestly cant remember what i read. I walked away for a drink and came back and i completely forgot. Reading these articles like this in succession is tedious and makes the stories asll run together making the retention of the story hard to keep. I would have reread the article if i could and there was an option to,neutral
162,"As frustrating as it might be for the overflow of goldfish thriving in wildlife, I am very curious to see a four-pound goldfish. Could you imagine? The pettiness inside me kind of smirks at the growing population of them. There is nothing to blame for the existing and gaining population of goldfish, except for ourselves. I mean their very existence is because people wanted more appealing fish for their gardens and maybe aquariums too. Then they were bred and still are bred for trinkets and given away as promotional items. So I feel we as people have no right to glare at the survival of the discarded lives that were no longer wanted. I say,'You go goldfish! Live your best lives!'",fear
326,"Even though I am not in favor of the conservative party, I still do not understand why the Jewish people would be struggling to understand ""Trump's electron"".  It is not a one party election so at some point or another the Democratic or the Republican party will be in the white house. There will always be naysayers on either side. Everyone everywhere do need prayers and I do appreciate the prayers from the Jewish community.",neutral
293,"I read an article that linked sleep disorders and strokes. It said that if a person has a sleep disorder, they are less likely to recover from a stroke. The article said that sleep disorder were a very serious problems, and many people are affected. I felt upset, because I have had insomnia so long, and it may be making it more likely for me to have serious health issues in the future.",fear
230,"The article was about New Global Warming study.warns: desert in Southern Spain in the future — Climate scientists from France shared a study this week about the possible grim future awaiting the country of Spain, and the Earth as a whole. They warned that if climate change continues, deserts in the Middle East will expand to the Mediterranean and even reach Southern Spain, transforming today’s deciduous forests into barren lands hostile for plants and animals, and of course including humans. Last year, hundreds of countries around the globe have signed a non-binding agreement. Known as the Paris Agreement, its main goal is to stop global warning by implementing and keeping long-term solutions. The target is to keep temperature rising by more than 2 degrees Celsius or 3.6 degrees Fahrenheit",neutral
